ship_nodc,ship_name,remarks,source_url
90UI,"MI0826
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
902U,"MI0827
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90IE,"MI0833
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90IF,"MI0838
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90IG,"MI0840
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90IH,"MI0846
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90II,"MI0847
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90IJ,"MI0876
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90IT,"MI1448
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90IU,"MI1528
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90IV,"MI1532
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90IW,"MI1545
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90IX,"MI8202
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
ESTS,MIA,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
67U8,MIR 2,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35MJ,MN Colibri,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35MT,MN Toucan,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
PAD8,MOL Experience,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
HKXZ,MOL Globe,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
MHE3,MOL Majesty,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
PAA8,MOL Progress,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
PA0J,MOL Promise,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SI1J,MOL Quest,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
BH46,MPV Everest,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90D1,"MRS-5026
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90D8,"MRSR
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54I5,MSC Adriatic,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54K2,MSC Alicante,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54Z2,MSC Altair,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
06RW,MSC Antares,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54XO,MSC Bari,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
MLE5,MSC Beijing,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
0608,MSC Benedetta,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
LU3I,MSC Benedetta,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
6809,MSC Bilbao,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
540O,MSC Bremen,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
06UW,MSC Bruxelles,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
6835,MSC Carouge,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
06TW,MSC Charleston,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54KX,MSC Cordoba,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54DV,MSC Cristina,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54YA,MSC England,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
CYFD,MSC Federica,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
MLUB,MSC Flaminia,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54XE,MSC Florida,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54QI,MSC Gemma,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
6872,MSC Geneva,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54JQ,MSC Genova,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54BO,MSC Hobart,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
PAM7,MSC Jemima,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
063W,MSC La Spezia,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54J5,MSC Lisbon,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
0624,MSC Livorno,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54UH,MSC Madrid,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
PA1G,MSC Marianna,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
PA6O,MSC Martina,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54ZV,MSC Monterey,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
LU1C,MSC Ningbo,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74X3,MSC Panama,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
68ZI,MSC Paris,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
PA0Y,MSC Poesia,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54J2,MSC Roma,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
LUUC,MSC Seattle,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54YL,MSC Shanghai,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
545V,MSC Taranto,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
068T,MSC Texas,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
547Z,MSC Tokyo,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
066T,MSC Toronto,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
68RS,MSC Valencia,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54TR,MSC Vega,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
LRVN,MSC Vienna,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54W6,MSC Vigo,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35S2,MSG1,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54BX,MT. Cabrite,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
496M,MTSAT-1R,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
4960,MTSAT-2,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90WA,"MTZH-50
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90UZ,"MTZH-51
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
26MG,"Maagen
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
64MA,"Maas
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
64QZ,Maasdam,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74MA,Mabahiss,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
311V,"Mac III
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
335D,MacGinitie,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
183M,Macareux,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31MF,Macdonough,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
62MH,Machhera,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74MH,"Machias
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74ZH,Machipe,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32MK,"Mack
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18MK,"Mackenzie
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31MK,"Mackinac
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31MC,Mackinaw,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33YX,Mackinaw,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
26MK,Macoma,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
09MQ,"Macquarie Harbour
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
45MA,"Macroom
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33MC,"Mactobi
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18MB,"Mactra
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31XO,Maddox,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18XB,Madeleine,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35ML,"Madeleine
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
328M,"Madison
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
KNO4,Madog,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
29MD,Madornina,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
41MA,"Madras
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74HK,Madrid Express,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
291Z,Madrid Spirit,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
08MD,"Madryn
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
PA85,Maea,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
26UH,Maersk Advancer,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33TQ,Maersk Atlanta,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SIRP,Maersk Batur,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SIUI,Maersk Brani,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
26L0,Maersk Brooklyn,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
HKMI,Maersk Cairo,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33O6,Maersk Carolina,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54DJ,Maersk Ceres,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
336Z,Maersk Chicago,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33ZT,Maersk Columbus,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
11AE,Maersk Constantia,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
067A,Maersk Damascus,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
5436,Maersk Damietta,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
067B,Maersk Denton,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
333S,Maersk Denver,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33ZW,Maersk Detroit,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54I1,Maersk Dhahran,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
7410,Maersk Edison,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54WG,Maersk Erie,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
748W,Maersk Erving,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
64MD,Maersk Flanders,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
CYAE,Maersk Fuji,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
AGMF,Maersk Fukuoka,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
747M,Maersk Gairloch,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
7445,Maersk Gateshead,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
2643,Maersk Gironde,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
HK3S,Maersk Guatemala,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54RM,Maersk Hai Phong,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33VI,Maersk Hartford,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SIDU,Maersk Heiwa,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
64MH,Maersk Hong Kong,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33U1,Maersk Idaho,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
648M,Maersk Innoshima,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SI7I,Maersk Innoshima,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SI8R,Maersk Inverness,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33LR,Maersk Iowa,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SI5Y,Maersk Izmir,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
PADT,Maersk Jakarta,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SIVG,Maersk Jalan,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
CHMJ,Maersk Jaun,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
CHMZ,Maersk Jenaz,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
6418,Maersk Kalmar,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74Q0,Maersk Kensington,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
335Q,Maersk Kentucky,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
HKN8,Maersk Kiel,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
647Q,Maersk Kimi,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74UH,Maersk Kithira,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54LD,Maersk Kwangyang,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
HKK0,Maersk Kyrenia,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
HKOK,Maersk La Paz,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
HKUJ,Maersk Laberinto,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SILO,Maersk Laguna,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
HKUG,Maersk Lanco,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
68L0,Maersk Launceston,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
HKCI,Maersk Lavras,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
HK5E,Maersk Lebu,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
HKZ7,Maersk Leticia,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
HKIW,Maersk Lins,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
HKRN,Maersk Lirquen,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
MHYZ,Maersk Lome,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
332O,Maersk Memphis,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33QZ,Maersk Missouri,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33QY,Maersk Montana,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
547R,Maersk Nacka,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
PA2C,Maersk Narvik,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
267G,Maersk Newport,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
HKD0,Maersk Niagara,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
HKZ6,Maersk Niamey,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
HK2X,Maersk Nienburg,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
HK0P,Maersk Nijmegen,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
HK6U,Maersk Nimes,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
HKBL,Maersk Niteroi,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54QU,Maersk Norberg,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
26QX,Maersk Norfolk,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33P6,Maersk Ohio,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
644Q,Maersk Palermo,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74JF,Maersk Patras,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33W5,Maersk Peary,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54HZ,Maersk Pelepas,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74IP,Maersk Phuket,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33UL,Maersk Pittsburgh,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74RQ,Maersk Raleigh,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74NJ,Maersk Rapier,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
26GI,Maersk Rosyth,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
543F,Maersk Saigon,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
26G7,Maersk Salalah,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
HKYB,Maersk Salina,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
5440,Maersk Sana,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54H7,Maersk Santana,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
26LN,Maersk Savannah,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
LU6B,Maersk Semarang,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SIMS,Maersk Senang,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54SU,Maersk Seoul,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
LURV,Maersk Sheerness,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
HK24,Maersk Stockholm,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54YK,Maersk Stralsund,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
HK82,Maersk Taikung,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
333X,Maersk Utah,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SII5,Maersk Vallvik,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SIVX,Maersk Varna,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SIMV,Maersk Vilnius,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SIVY,Maersk Visby,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SIGJ,Maersk Wave,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33O3,Maersk Wisconsin,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
48AS,"Maestrale
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
MH2B,Maestro Lion,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
67CU,Magda,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
09MD,"Magga Dan
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
26YH,Magnolia Seaways,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74YD,Magnum 195,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
2667,Magnus,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
26MH,Magnus Heinason,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74MG,"Magpie
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31JI,Mahan,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
09MH,"Maheno
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
316M,"Mahi
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32IY,Mahlon S. Tisdale,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
29MI,"Maia
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33YE,Maia H,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35K7,Maido,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54H8,Maido,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35E3,Mailys Charlie,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35MB,"Maine
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33MN,"Mainstay
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
4951,Maizuru Benten,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32U4,Maj. Stephen W. Pless,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
58L6,Maja 1,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
BHC3,Majesty of the Seas,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
CUMA,"Makaira
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
09ME,"Makeda
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49MB,"Makinami
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32QM,"Mako
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
TTAG,"Mako 20
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
06MK,"Makrele
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
909E,"Makshevo
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90GM,"Maksim Gorkiy
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33MK,"Makua
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32MJ,"Malabar
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
09ML,"Malaita
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
29MA,Malaspina,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32L8,Malaspina,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
66MA,"Malasugue
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74ML,Malcolm,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33MW,Malcolm Baldrige,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
MSMC,Malcos,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
317A,"Maleta
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
26N5,Malik Arctica,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
0636,Malizia 2,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32KB,"Malka
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
20AF,"Malleco
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
45WK,Mallet,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
329V,"Mallory Lykes
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18MA,"Mallotus
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
