rowid,starttime,lon,lat,t_degc,datetime,longitude,latitude,depthm,diff_kms,diff_hrs,nrow
47,1951-06-07T08:41:00Z,-112.36667,24.016666,17.18,1951-06-07T08:06:00Z,-112.366666,24.016666,9,4.0695467000000004e-4,-0.5833333333333334,5
47,1951-06-07T08:41:00Z,-112.36667,24.016666,17.14,1951-06-07T08:06:00Z,-112.366666,24.016666,10,4.0695467000000004e-4,-0.5833333333333334,5
47,1951-06-07T08:41:00Z,-112.36667,24.016666,16.73,1951-06-07T08:06:00Z,-112.366666,24.016666,20,4.0695467000000004e-4,-0.5833333333333334,5
47,1951-06-07T08:41:00Z,-112.36667,24.016666,16.3,1951-06-07T08:06:00Z,-112.366666,24.016666,30,4.0695467000000004e-4,-0.5833333333333334,5
48,1951-06-07T12:12:00Z,-117.50833,31.333334,16.72,1951-06-07T13:18:00Z,-117.508333,31.333333,10,3.0628423e-4,1.1,4
48,1951-06-07T12:12:00Z,-117.50833,31.333334,16.22,1951-06-07T13:18:00Z,-117.508333,31.333333,20,3.0628423e-4,1.1,4
48,1951-06-07T12:12:00Z,-117.50833,31.333334,15.73,1951-06-07T13:18:00Z,-117.508333,31.333333,30,3.0628423e-4,1.1,4
48,1951-06-07T12:12:00Z,-117.50833,31.333334,14.74,1951-06-07T13:18:00Z,-117.508333,31.333333,50,3.0628423e-4,1.1,4
49,1951-06-07T12:16:00Z,-112.683334,23.85,17.2,1951-06-07T11:36:00Z,-112.683333,23.85,0,1.0186937e-4,-0.6666666666666666,2
49,1951-06-07T12:16:00Z,-112.683334,23.85,17.22,1951-06-07T11:36:00Z,-112.683333,23.85,9,1.0186937e-4,-0.6666666666666666,2
50,1951-06-07T17:11:00Z,-113.325,23.5,19.73,1951-06-07T17:00:00Z,-113.325,23.5,0,0,-0.18333333333333332,6
50,1951-06-07T17:11:00Z,-113.325,23.5,19.72,1951-06-07T17:00:00Z,-113.325,23.5,8,0,-0.18333333333333332,6
50,1951-06-07T17:11:00Z,-113.325,23.5,19.58,1951-06-07T17:00:00Z,-113.325,23.5,10,0,-0.18333333333333332,6
50,1951-06-07T17:11:00Z,-113.325,23.5,18.89,1951-06-07T17:00:00Z,-113.325,23.5,20,0,-0.18333333333333332,6
50,1951-06-07T17:11:00Z,-113.325,23.5,18.16,1951-06-07T17:00:00Z,-113.325,23.5,30,0,-0.18333333333333332,6
50,1951-06-07T17:11:00Z,-113.325,23.5,16.66,1951-06-07T17:00:00Z,-113.325,23.5,50,0,-0.18333333333333332,6
51,1951-06-07T17:57:00Z,-118.125,31.038334,16.3,1951-06-07T18:42:00Z,-118.125,31.041666,10,0.36941934643,0.75,4
51,1951-06-07T17:57:00Z,-118.125,31.038334,15.78,1951-06-07T18:42:00Z,-118.125,31.041666,20,0.36941934643,0.75,4
51,1951-06-07T17:57:00Z,-118.125,31.038334,15.25,1951-06-07T18:42:00Z,-118.125,31.041666,30,0.36941934643,0.75,4
51,1951-06-07T17:57:00Z,-118.125,31.038334,14.2,1951-06-07T18:42:00Z,-118.125,31.041666,50,0.36941934643,0.75,4
52,1951-06-07T22:16:00Z,-113.95,23.166666,18.72,1951-06-07T22:00:00Z,-113.95,23.166666,0,0,-0.26666666666666666,5
52,1951-06-07T22:16:00Z,-113.95,23.166666,18.48,1951-06-07T22:00:00Z,-113.95,23.166666,10,0,-0.26666666666666666,5
52,1951-06-07T22:16:00Z,-113.95,23.166666,18.19,1951-06-07T22:00:00Z,-113.95,23.166666,20,0,-0.26666666666666666,5
52,1951-06-07T22:16:00Z,-113.95,23.166666,17.85,1951-06-07T22:00:00Z,-113.95,23.166666,30,0,-0.26666666666666666,5
52,1951-06-07T22:16:00Z,-113.95,23.166666,17.09,1951-06-07T22:00:00Z,-113.95,23.166666,50,0,-0.26666666666666666,5
53,1951-06-07T23:26:00Z,-118.85,30.7,16.74,1951-06-08T00:48:00Z,-118.85,30.7,10,0,1.3666666666666667,4
53,1951-06-07T23:26:00Z,-118.85,30.7,16.14,1951-06-08T00:48:00Z,-118.85,30.7,20,0,1.3666666666666667,4
53,1951-06-07T23:26:00Z,-118.85,30.7,15.53,1951-06-08T00:48:00Z,-118.85,30.7,30,0,1.3666666666666667,4
53,1951-06-07T23:26:00Z,-118.85,30.7,14.33,1951-06-08T00:48:00Z,-118.85,30.7,50,0,1.3666666666666667,4
54,1951-06-08T03:26:00Z,-113.558334,22.6,18.52,1951-06-08T02:54:00Z,-113.558333,22.6,0,1.0282213e-4,-0.5333333333333333,5
54,1951-06-08T03:26:00Z,-113.558334,22.6,18.54,1951-06-08T02:54:00Z,-113.558333,22.6,10,1.0282213e-4,-0.5333333333333333,5
54,1951-06-08T03:26:00Z,-113.558334,22.6,18.1,1951-06-08T02:54:00Z,-113.558333,22.6,20,1.0282213e-4,-0.5333333333333333,5
54,1951-06-08T03:26:00Z,-113.558334,22.6,17.6,1951-06-08T02:54:00Z,-113.558333,22.6,30,1.0282213e-4,-0.5333333333333333,5
54,1951-06-08T03:26:00Z,-113.558334,22.6,16.49,1951-06-08T02:54:00Z,-113.558333,22.6,50,1.0282213e-4,-0.5333333333333333,5
55,1951-06-08T03:51:00Z,-116.9,27.791666,17.32,1951-06-08T04:54:00Z,-116.9,27.791666,10,0,1.05,4
55,1951-06-08T03:51:00Z,-116.9,27.791666,16.62,1951-06-08T04:54:00Z,-116.9,27.791666,20,0,1.05,4
55,1951-06-08T03:51:00Z,-116.9,27.791666,15.91,1951-06-08T04:54:00Z,-116.9,27.791666,30,0,1.05,4
55,1951-06-08T03:51:00Z,-116.9,27.791666,14.5,1951-06-08T04:54:00Z,-116.9,27.791666,50,0,1.05,4
56,1951-06-08T09:06:00Z,-112.941666,22.933332,18.69,1951-06-08T08:24:00Z,-112.941666,22.933333,0,1.1074308e-4,-0.7,5
56,1951-06-08T09:06:00Z,-112.941666,22.933332,18.69,1951-06-08T08:24:00Z,-112.941666,22.933333,10,1.1074308e-4,-0.7,5
56,1951-06-08T09:06:00Z,-112.941666,22.933332,18.13,1951-06-08T08:24:00Z,-112.941666,22.933333,20,1.1074308e-4,-0.7,5
56,1951-06-08T09:06:00Z,-112.941666,22.933332,17.54,1951-06-08T08:24:00Z,-112.941666,22.933333,30,1.1074308e-4,-0.7,5
56,1951-06-08T09:06:00Z,-112.941666,22.933332,16.29,1951-06-08T08:24:00Z,-112.941666,22.933333,50,1.1074308e-4,-0.7,5
57,1951-06-08T10:26:00Z,-116.28333,28.213333,16.94,1951-06-08T11:24:00Z,-116.283333,28.216666,10,0.3693729313,0.9666666666666667,3
57,1951-06-08T10:26:00Z,-116.28333,28.213333,16.34,1951-06-08T11:24:00Z,-116.283333,28.216666,20,0.3693729313,0.9666666666666667,3
57,1951-06-08T10:26:00Z,-116.28333,28.213333,15.73,1951-06-08T11:24:00Z,-116.283333,28.216666,30,0.3693729313,0.9666666666666667,3
58,1951-06-08T14:31:00Z,-112.316666,23.266666,20.64,1951-06-08T13:48:00Z,-112.316666,23.266666,0,0,-0.7166666666666667,5
58,1951-06-08T14:31:00Z,-112.316666,23.266666,20.64,1951-06-08T13:48:00Z,-112.316666,23.266666,10,0,-0.7166666666666667,5
58,1951-06-08T14:31:00Z,-112.316666,23.266666,19.95,1951-06-08T13:48:00Z,-112.316666,23.266666,20,0,-0.7166666666666667,5
58,1951-06-08T14:31:00Z,-112.316666,23.266666,19.22,1951-06-08T13:48:00Z,-112.316666,23.266666,30,0,-0.7166666666666667,5
58,1951-06-08T14:31:00Z,-112.316666,23.266666,17.65,1951-06-08T13:48:00Z,-112.316666,23.266666,50,0,-0.7166666666666667,5
59,1951-06-08T16:16:00Z,-115.6,28.465,15.3,1951-06-08T17:18:00Z,-115.6,28.466666,9,0.18463778818,1.0333333333333332,5
59,1951-06-08T16:16:00Z,-115.6,28.465,15.25,1951-06-08T17:18:00Z,-115.6,28.466666,10,0.18463778818,1.0333333333333332,5
59,1951-06-08T16:16:00Z,-115.6,28.465,14.76,1951-06-08T17:18:00Z,-115.6,28.466666,20,0.18463778818,1.0333333333333332,5
59,1951-06-08T16:16:00Z,-115.6,28.465,14.26,1951-06-08T17:18:00Z,-115.6,28.466666,30,0.18463778818,1.0333333333333332,5
59,1951-06-08T16:16:00Z,-115.6,28.465,13.27,1951-06-08T17:18:00Z,-115.6,28.466666,50,0.18463778818,1.0333333333333332,5
61,1951-06-08T20:26:00Z,-111.6,23.65,18.76,1951-06-08T20:06:00Z,-111.6,23.65,0,0,-0.3333333333333333,7
61,1951-06-08T20:26:00Z,-111.6,23.65,18.58,1951-06-08T20:06:00Z,-111.6,23.65,10,0,-0.3333333333333333,7
61,1951-06-08T20:26:00Z,-111.6,23.65,18.48,1951-06-08T20:06:00Z,-111.6,23.65,20,0,-0.3333333333333333,7
61,1951-06-08T20:26:00Z,-111.6,23.65,18.43,1951-06-08T20:06:00Z,-111.6,23.65,25,0,-0.3333333333333333,7
61,1951-06-08T20:26:00Z,-111.6,23.65,18.03,1951-06-08T20:06:00Z,-111.6,23.65,30,0,-0.3333333333333333,7
61,1951-06-08T20:26:00Z,-111.6,23.65,16.19,1951-06-08T20:06:00Z,-111.6,23.65,49,0,-0.3333333333333333,7
61,1951-06-08T20:26:00Z,-111.6,23.65,16.12,1951-06-08T20:06:00Z,-111.6,23.65,50,0,-0.3333333333333333,7
62,1951-06-08T23:01:00Z,-111.375,23.775,18.19,1951-06-08T22:42:00Z,-111.375,23.775,0,0,-0.31666666666666665,8
62,1951-06-08T23:01:00Z,-111.375,23.775,18.15,1951-06-08T22:42:00Z,-111.375,23.775,9,0,-0.31666666666666665,8
62,1951-06-08T23:01:00Z,-111.375,23.775,18.15,1951-06-08T22:42:00Z,-111.375,23.775,10,0,-0.31666666666666665,8
62,1951-06-08T23:01:00Z,-111.375,23.775,18.09,1951-06-08T22:42:00Z,-111.375,23.775,20,0,-0.31666666666666665,8
62,1951-06-08T23:01:00Z,-111.375,23.775,18.08,1951-06-08T22:42:00Z,-111.375,23.775,23,0,-0.31666666666666665,8
62,1951-06-08T23:01:00Z,-111.375,23.775,17.41,1951-06-08T22:42:00Z,-111.375,23.775,30,0,-0.31666666666666665,8
62,1951-06-08T23:01:00Z,-111.375,23.775,15.76,1951-06-08T22:42:00Z,-111.375,23.775,45,0,-0.31666666666666665,8
62,1951-06-08T23:01:00Z,-111.375,23.775,15.49,1951-06-08T22:42:00Z,-111.375,23.775,50,0,-0.31666666666666665,8
64,1951-06-09T07:46:00Z,-110.36667,22.791666,18.23,1951-06-09T07:00:00Z,-110.366666,22.791666,0,4.1071679e-4,-0.7666666666666667,5
64,1951-06-09T07:46:00Z,-110.36667,22.791666,18.08,1951-06-09T07:00:00Z,-110.366666,22.791666,10,4.1071679e-4,-0.7666666666666667,5
64,1951-06-09T07:46:00Z,-110.36667,22.791666,17.54,1951-06-09T07:00:00Z,-110.366666,22.791666,20,4.1071679e-4,-0.7666666666666667,5
64,1951-06-09T07:46:00Z,-110.36667,22.791666,16.99,1951-06-09T07:00:00Z,-110.366666,22.791666,30,4.1071679e-4,-0.7666666666666667,5
64,1951-06-09T07:46:00Z,-110.36667,22.791666,15.85,1951-06-09T07:00:00Z,-110.366666,22.791666,50,4.1071679e-4,-0.7666666666666667,5
65,1951-06-09T09:11:00Z,-115.55,27.716667,17.04,1951-06-09T10:06:00Z,-115.55,27.716666,10,1.108149e-4,0.9166666666666666,3
65,1951-06-09T09:11:00Z,-115.55,27.716667,16.35,1951-06-09T10:06:00Z,-115.55,27.716666,20,1.108149e-4,0.9166666666666666,3
65,1951-06-09T09:11:00Z,-115.55,27.716667,15.66,1951-06-09T10:06:00Z,-115.55,27.716666,30,1.108149e-4,0.9166666666666666,3
66,1951-06-09T12:50:00Z,-115.916664,27.478333,17.78,1951-06-09T13:54:00Z,-115.916666,27.475,10,0.36933333156,1.0666666666666667,4
66,1951-06-09T12:50:00Z,-115.916664,27.478333,17.24,1951-06-09T13:54:00Z,-115.916666,27.475,20,0.36933333156,1.0666666666666667,4
66,1951-06-09T12:50:00Z,-115.916664,27.478333,16.7,1951-06-09T13:54:00Z,-115.916666,27.475,30,0.36933333156,1.0666666666666667,4
66,1951-06-09T12:50:00Z,-115.916664,27.478333,15.63,1951-06-09T13:54:00Z,-115.916666,27.475,50,0.36933333156,1.0666666666666667,4
67,1951-06-09T13:06:00Z,-110.99167,22.466667,20.55,1951-06-09T12:24:00Z,-110.991666,22.466666,0,4.2631672e-4,-0.7,5
67,1951-06-09T13:06:00Z,-110.99167,22.466667,20.55,1951-06-09T12:24:00Z,-110.991666,22.466666,10,4.2631672e-4,-0.7,5
67,1951-06-09T13:06:00Z,-110.99167,22.466667,19.91,1951-06-09T12:24:00Z,-110.991666,22.466666,20,4.2631672e-4,-0.7,5
67,1951-06-09T13:06:00Z,-110.99167,22.466667,19.21,1951-06-09T12:24:00Z,-110.991666,22.466666,30,4.2631672e-4,-0.7,5
67,1951-06-09T13:06:00Z,-110.99167,22.466667,17.7,1951-06-09T12:24:00Z,-110.991666,22.466666,50,4.2631672e-4,-0.7,5
68,1951-06-09T15:26:00Z,-118.48333,30.066668,17.04,1951-06-09T16:30:00Z,-118.483333,30.066666,10,3.6445630000000003e-4,1.0666666666666667,4
68,1951-06-09T15:26:00Z,-118.48333,30.066668,16.43,1951-06-09T16:30:00Z,-118.483333,30.066666,20,3.6445630000000003e-4,1.0666666666666667,4
68,1951-06-09T15:26:00Z,-118.48333,30.066668,15.81,1951-06-09T16:30:00Z,-118.483333,30.066666,30,3.6445630000000003e-4,1.0666666666666667,4
68,1951-06-09T15:26:00Z,-118.48333,30.066668,14.58,1951-06-09T16:30:00Z,-118.483333,30.066666,50,3.6445630000000003e-4,1.0666666666666667,4
69,1951-06-09T18:11:00Z,-111.63333,22.141666,21.2,1951-06-09T17:30:00Z,-111.633333,22.141666,0,3.0947782000000004e-4,-0.6833333333333333,5
69,1951-06-09T18:11:00Z,-111.63333,22.141666,21.2,1951-06-09T17:30:00Z,-111.633333,22.141666,8,3.0947782000000004e-4,-0.6833333333333333,5
69,1951-06-09T18:11:00Z,-111.63333,22.141666,21.08,1951-06-09T17:30:00Z,-111.633333,22.141666,10,3.0947782000000004e-4,-0.6833333333333333,5
69,1951-06-09T18:11:00Z,-111.63333,22.141666,19.77,1951-06-09T17:30:00Z,-111.633333,22.141666,30,3.0947782000000004e-4,-0.6833333333333333,5
69,1951-06-09T18:11:00Z,-111.63333,22.141666,18.16,1951-06-09T17:30:00Z,-111.633333,22.141666,50,3.0947782000000004e-4,-0.6833333333333333,5
70,1951-06-09T19:27:00Z,-116.545,27.238333,17.94,1951-06-09T18:48:00Z,-116.541666,27.241666,10,0.49541570975000004,-0.65,4
70,1951-06-09T19:27:00Z,-116.545,27.238333,17.2,1951-06-09T18:48:00Z,-116.541666,27.241666,20,0.49541570975000004,-0.65,4
70,1951-06-09T19:27:00Z,-116.545,27.238333,16.45,1951-06-09T18:48:00Z,-116.541666,27.241666,30,0.49541570975000004,-0.65,4
70,1951-06-09T19:27:00Z,-116.545,27.238333,14.97,1951-06-09T18:48:00Z,-116.541666,27.241666,50,0.49541570975000004,-0.65,4
71,1951-06-09T22:47:00Z,-117.76667,30.416666,15.76,1951-06-09T23:48:00Z,-117.766666,30.416666,8,3.8432265e-4,1.0166666666666666,5
71,1951-06-09T22:47:00Z,-117.76667,30.416666,15.6,1951-06-09T23:48:00Z,-117.766666,30.416666,10,3.8432265e-4,1.0166666666666666,5
71,1951-06-09T22:47:00Z,-117.76667,30.416666,14.81,1951-06-09T23:48:00Z,-117.766666,30.416666,20,3.8432265e-4,1.0166666666666666,5
71,1951-06-09T22:47:00Z,-117.76667,30.416666,14.02,1951-06-09T23:48:00Z,-117.766666,30.416666,30,3.8432265e-4,1.0166666666666666,5
71,1951-06-09T22:47:00Z,-117.76667,30.416666,12.44,1951-06-09T23:48:00Z,-117.766666,30.416666,50,3.8432265e-4,1.0166666666666666,5
72,1951-06-09T23:36:00Z,-112.225,21.783333,20.25,1951-06-09T22:54:00Z,-112.225,21.783333,0,0,-0.7,6
72,1951-06-09T23:36:00Z,-112.225,21.783333,20.22,1951-06-09T22:54:00Z,-112.225,21.783333,9,0,-0.7,6
72,1951-06-09T23:36:00Z,-112.225,21.783333,20.15,1951-06-09T22:54:00Z,-112.225,21.783333,10,0,-0.7,6
72,1951-06-09T23:36:00Z,-112.225,21.783333,19.48,1951-06-09T22:54:00Z,-112.225,21.783333,20,0,-0.7,6
72,1951-06-09T23:36:00Z,-112.225,21.783333,18.77,1951-06-09T22:54:00Z,-112.225,21.783333,30,0,-0.7,6
72,1951-06-09T23:36:00Z,-112.225,21.783333,17.29,1951-06-09T22:54:00Z,-112.225,21.783333,50,0,-0.7,6
73,1951-06-10T05:06:00Z,-117.25,30.7,15.42,1951-06-10T06:00:00Z,-117.25,30.7,10,0,0.9,4
73,1951-06-10T05:06:00Z,-117.25,30.7,14.74,1951-06-10T06:00:00Z,-117.25,30.7,20,0,0.9,4
73,1951-06-10T05:06:00Z,-117.25,30.7,14.05,1951-06-10T06:00:00Z,-117.25,30.7,30,0,0.9,4
73,1951-06-10T05:06:00Z,-117.25,30.7,12.69,1951-06-10T06:00:00Z,-117.25,30.7,50,0,0.9,4
74,1951-06-10T05:16:00Z,-111.86667,21.208334,20.18,1951-06-10T04:30:00Z,-111.866666,21.208333,0,4.2980743999999996e-4,-0.7666666666666667,5
74,1951-06-10T05:16:00Z,-111.86667,21.208334,20.19,1951-06-10T04:30:00Z,-111.866666,21.208333,10,4.2980743999999996e-4,-0.7666666666666667,5
74,1951-06-10T05:16:00Z,-111.86667,21.208334,19.56,1951-06-10T04:30:00Z,-111.866666,21.208333,20,4.2980743999999996e-4,-0.7666666666666667,5
74,1951-06-10T05:16:00Z,-111.86667,21.208334,18.89,1951-06-10T04:30:00Z,-111.866666,21.208333,30,4.2980743999999996e-4,-0.7666666666666667,5
74,1951-06-10T05:16:00Z,-111.86667,21.208334,17.48,1951-06-10T04:30:00Z,-111.866666,21.208333,50,4.2980743999999996e-4,-0.7666666666666667,5
75,1951-06-10T08:57:00Z,-116.95,30.85,16.2,1951-06-10T10:06:00Z,-116.95,30.85,10,0,1.15,4
75,1951-06-10T08:57:00Z,-116.95,30.85,15.53,1951-06-10T10:06:00Z,-116.95,30.85,20,0,1.15,4
75,1951-06-10T08:57:00Z,-116.95,30.85,14.85,1951-06-10T10:06:00Z,-116.95,30.85,30,0,1.15,4
75,1951-06-10T08:57:00Z,-116.95,30.85,13.51,1951-06-10T10:06:00Z,-116.95,30.85,50,0,1.15,4
76,1951-06-10T11:56:00Z,-111.24167,21.541666,21.43,1951-06-10T11:24:00Z,-111.241666,21.541666,0,4.1436268e-4,-0.5333333333333333,12
76,1951-06-10T11:56:00Z,-111.24167,21.541666,21.44,1951-06-10T11:24:00Z,-111.241666,21.541666,10,4.1436268e-4,-0.5333333333333333,12
76,1951-06-10T11:56:00Z,-111.24167,21.541666,21.36,1951-06-10T11:24:00Z,-111.241666,21.541666,20,4.1436268e-4,-0.5333333333333333,12
76,1951-06-10T11:56:00Z,-111.24167,21.541666,18.09,1951-06-10T11:24:00Z,-111.241666,21.541666,30,4.1436268e-4,-0.5333333333333333,12
76,1951-06-10T11:56:00Z,-111.24167,21.541666,15.06,1951-06-10T11:24:00Z,-111.241666,21.541666,40,4.1436268e-4,-0.5333333333333333,12
76,1951-06-10T11:56:00Z,-111.24167,21.541666,13.14,1951-06-10T11:24:00Z,-111.241666,21.541666,50,4.1436268e-4,-0.5333333333333333,12
76,1951-06-10T11:56:00Z,-111.24167,21.541666,12.19,1951-06-10T11:24:00Z,-111.241666,21.541666,60,4.1436268e-4,-0.5333333333333333,12
76,1951-06-10T11:56:00Z,-111.24167,21.541666,21.54,1951-06-10T13:00:00Z,-111.241666,21.541666,0,4.1436268e-4,1.0666666666666667,12
76,1951-06-10T11:56:00Z,-111.24167,21.541666,21.56,1951-06-10T13:00:00Z,-111.241666,21.541666,10,4.1436268e-4,1.0666666666666667,12
76,1951-06-10T11:56:00Z,-111.24167,21.541666,20.68,1951-06-10T13:00:00Z,-111.241666,21.541666,20,4.1436268e-4,1.0666666666666667,12
76,1951-06-10T11:56:00Z,-111.24167,21.541666,19.76,1951-06-10T13:00:00Z,-111.241666,21.541666,30,4.1436268e-4,1.0666666666666667,12
76,1951-06-10T11:56:00Z,-111.24167,21.541666,17.81,1951-06-10T13:00:00Z,-111.241666,21.541666,50,4.1436268e-4,1.0666666666666667,12
77,1951-06-10T18:36:00Z,-110.625,21.875,21.02,1951-06-10T17:54:00Z,-110.625,21.875,0,0,-0.7,5
77,1951-06-10T18:36:00Z,-110.625,21.875,20.9,1951-06-10T17:54:00Z,-110.625,21.875,10,0,-0.7,5
77,1951-06-10T18:36:00Z,-110.625,21.875,20.22,1951-06-10T17:54:00Z,-110.625,21.875,20,0,-0.7,5
77,1951-06-10T18:36:00Z,-110.625,21.875,19.52,1951-06-10T17:54:00Z,-110.625,21.875,30,0,-0.7,5
77,1951-06-10T18:36:00Z,-110.625,21.875,18.02,1951-06-10T17:54:00Z,-110.625,21.875,50,0,-0.7,5
78,1951-06-10T23:56:00Z,-110,22.216667,22.67,1951-06-10T23:18:00Z,-110,22.216666,0,1.1073321e-4,-0.6333333333333333,6
78,1951-06-10T23:56:00Z,-110,22.216667,22.05,1951-06-10T23:18:00Z,-110,22.216666,8,1.1073321e-4,-0.6333333333333333,6
78,1951-06-10T23:56:00Z,-110,22.216667,21.81,1951-06-10T23:18:00Z,-110,22.216666,10,1.1073321e-4,-0.6333333333333333,6
78,1951-06-10T23:56:00Z,-110,22.216667,20.6,1951-06-10T23:18:00Z,-110,22.216666,20,1.1073321e-4,-0.6333333333333333,6
78,1951-06-10T23:56:00Z,-110,22.216667,19.43,1951-06-10T23:18:00Z,-110,22.216666,30,1.1073321e-4,-0.6333333333333333,6
78,1951-06-10T23:56:00Z,-110,22.216667,17.2,1951-06-10T23:18:00Z,-110,22.216666,50,1.1073321e-4,-0.6333333333333333,6
79,1951-06-11T04:56:00Z,-109.38333,22.55,24.19,1951-06-11T04:36:00Z,-109.383333,22.55,0,3.0857768000000003e-4,-0.3333333333333333,14
79,1951-06-11T04:56:00Z,-109.38333,22.55,24.18,1951-06-11T04:36:00Z,-109.383333,22.55,10,3.0857768000000003e-4,-0.3333333333333333,14
79,1951-06-11T04:56:00Z,-109.38333,22.55,22.37,1951-06-11T04:36:00Z,-109.383333,22.55,20,3.0857768000000003e-4,-0.3333333333333333,14
79,1951-06-11T04:56:00Z,-109.38333,22.55,19.66,1951-06-11T04:36:00Z,-109.383333,22.55,30,3.0857768000000003e-4,-0.3333333333333333,14
79,1951-06-11T04:56:00Z,-109.38333,22.55,18.5,1951-06-11T04:36:00Z,-109.383333,22.55,40,3.0857768000000003e-4,-0.3333333333333333,14
79,1951-06-11T04:56:00Z,-109.38333,22.55,16.24,1951-06-11T04:36:00Z,-109.383333,22.55,49,3.0857768000000003e-4,-0.3333333333333333,14
79,1951-06-11T04:56:00Z,-109.38333,22.55,16.08,1951-06-11T04:36:00Z,-109.383333,22.55,50,3.0857768000000003e-4,-0.3333333333333333,14
79,1951-06-11T04:56:00Z,-109.38333,22.55,15.15,1951-06-11T04:36:00Z,-109.383333,22.55,58,3.0857768000000003e-4,-0.3333333333333333,14
79,1951-06-11T04:56:00Z,-109.38333,22.55,24.09,1951-06-11T07:42:00Z,-109.383333,22.55,0,3.0857768000000003e-4,2.7666666666666666,14
79,1951-06-11T04:56:00Z,-109.38333,22.55,24.06,1951-06-11T07:42:00Z,-109.383333,22.55,9,3.0857768000000003e-4,2.7666666666666666,14
79,1951-06-11T04:56:00Z,-109.38333,22.55,23.95,1951-06-11T07:42:00Z,-109.383333,22.55,10,3.0857768000000003e-4,2.7666666666666666,14
79,1951-06-11T04:56:00Z,-109.38333,22.55,22.87,1951-06-11T07:42:00Z,-109.383333,22.55,20,3.0857768000000003e-4,2.7666666666666666,14
79,1951-06-11T04:56:00Z,-109.38333,22.55,21.73,1951-06-11T07:42:00Z,-109.383333,22.55,30,3.0857768000000003e-4,2.7666666666666666,14
79,1951-06-11T04:56:00Z,-109.38333,22.55,19.31,1951-06-11T07:42:00Z,-109.383333,22.55,50,3.0857768000000003e-4,2.7666666666666666,14
88,1951-06-15T11:21:00Z,-121.21667,34.908333,13.18,1951-06-15T12:18:00Z,-121.216666,34.908333,10,3.6555943e-4,0.95,4
88,1951-06-15T11:21:00Z,-121.21667,34.908333,12.77,1951-06-15T12:18:00Z,-121.216666,34.908333,20,3.6555943e-4,0.95,4
88,1951-06-15T11:21:00Z,-121.21667,34.908333,12.36,1951-06-15T12:18:00Z,-121.216666,34.908333,30,3.6555943e-4,0.95,4
88,1951-06-15T11:21:00Z,-121.21667,34.908333,11.54,1951-06-15T12:18:00Z,-121.216666,34.908333,50,3.6555943e-4,0.95,4
89,1951-06-15T18:01:00Z,-120.8,34.316666,11.84,1951-06-15T19:06:00Z,-120.8,34.316666,10,0,1.0833333333333333,4
89,1951-06-15T18:01:00Z,-120.8,34.316666,11.57,1951-06-15T19:06:00Z,-120.8,34.316666,20,0,1.0833333333333333,4
89,1951-06-15T18:01:00Z,-120.8,34.316666,11.3,1951-06-15T19:06:00Z,-120.8,34.316666,30,0,1.0833333333333333,4
89,1951-06-15T18:01:00Z,-120.8,34.316666,10.75,1951-06-15T19:06:00Z,-120.8,34.316666,50,0,1.0833333333333333,4
90,1951-06-15T21:41:00Z,-121.15,34.15,14.43,1951-06-15T22:30:00Z,-121.15,34.15,10,0,0.8166666666666667,4
90,1951-06-15T21:41:00Z,-121.15,34.15,13.86,1951-06-15T22:30:00Z,-121.15,34.15,20,0,0.8166666666666667,4
90,1951-06-15T21:41:00Z,-121.15,34.15,13.28,1951-06-15T22:30:00Z,-121.15,34.15,30,0,0.8166666666666667,4
90,1951-06-15T21:41:00Z,-121.15,34.15,12.14,1951-06-15T22:30:00Z,-121.15,34.15,50,0,0.8166666666666667,4
91,1951-06-19T10:36:00Z,-119.958336,32.416668,14.02,1951-06-19T12:12:00Z,-119.958333,32.416666,9,3.5891671e-4,1.6,5
91,1951-06-19T10:36:00Z,-119.958336,32.416668,13.98,1951-06-19T12:12:00Z,-119.958333,32.416666,10,3.5891671e-4,1.6,5
91,1951-06-19T10:36:00Z,-119.958336,32.416668,13.53,1951-06-19T12:12:00Z,-119.958333,32.416666,20,3.5891671e-4,1.6,5
91,1951-06-19T10:36:00Z,-119.958336,32.416668,13.09,1951-06-19T12:12:00Z,-119.958333,32.416666,30,3.5891671e-4,1.6,5
91,1951-06-19T10:36:00Z,-119.958336,32.416668,12.21,1951-06-19T12:12:00Z,-119.958333,32.416666,50,3.5891671e-4,1.6,5
92,1951-06-19T16:50:00Z,-119.48333,32.641666,15.43,1951-06-19T17:48:00Z,-119.483333,32.641666,10,2.8148744999999996e-4,0.9666666666666667,4
92,1951-06-19T16:50:00Z,-119.48333,32.641666,14.73,1951-06-19T17:48:00Z,-119.483333,32.641666,20,2.8148744999999996e-4,0.9666666666666667,4
92,1951-06-19T16:50:00Z,-119.48333,32.641666,14.02,1951-06-19T17:48:00Z,-119.483333,32.641666,30,2.8148744999999996e-4,0.9666666666666667,4
92,1951-06-19T16:50:00Z,-119.48333,32.641666,12.61,1951-06-19T17:48:00Z,-119.483333,32.641666,50,2.8148744999999996e-4,0.9666666666666667,4
93,1951-06-19T21:36:00Z,-118.933334,32.908333,16.16,1951-06-19T22:30:00Z,-118.933333,32.908333,10,9.354972999999999e-5,0.9,4
93,1951-06-19T21:36:00Z,-118.933334,32.908333,15.32,1951-06-19T22:30:00Z,-118.933333,32.908333,20,9.354972999999999e-5,0.9,4
