cruise,ship,orderocc,towtype,townum,netloc,spccode,count,longitude,latitude,line,station,geom,shf,volsampled,percsorted,datetime,date
1402,SH,29,CB,1,S,292,1,NA,NA,NA,NA,NA,3.91,141.1,1,2014-02-04T05:22:00Z,2014-02-04
1402,SH,29,CB,1,S,924,1,NA,NA,NA,NA,NA,3.91,141.1,1,2014-02-04T05:22:00Z,2014-02-04
1402,SH,29,CB,1,S,2,1,NA,NA,NA,NA,NA,3.91,141.1,1,2014-02-04T05:22:00Z,2014-02-04
1402,SH,28,CB,1,S,2,2,NA,NA,NA,NA,NA,4.49,460,1,2014-02-04T03:17:00Z,2014-02-04
1402,SH,28,CB,1,S,215,1,NA,NA,NA,NA,NA,4.49,460,1,2014-02-04T03:17:00Z,2014-02-04
1402,SH,28,CB,1,S,292,6,NA,NA,NA,NA,NA,4.49,460,1,2014-02-04T03:17:00Z,2014-02-04
1402,SH,28,CB,1,S,924,1,NA,NA,NA,NA,NA,4.49,460,1,2014-02-04T03:17:00Z,2014-02-04
1402,SH,28,CB,1,S,925,1,NA,NA,NA,NA,NA,4.49,460,1,2014-02-04T03:17:00Z,2014-02-04
1402,SH,28,CB,1,S,683,8,NA,NA,NA,NA,NA,4.49,460,1,2014-02-04T03:17:00Z,2014-02-04
1402,SH,28,CB,1,S,31,87,NA,NA,NA,NA,NA,4.49,460,1,2014-02-04T03:17:00Z,2014-02-04
1402,SH,28,CB,1,S,686,1,NA,NA,NA,NA,NA,4.49,460,1,2014-02-04T03:17:00Z,2014-02-04
1402,SH,28,CB,1,S,693,1,NA,NA,NA,NA,NA,4.49,460,1,2014-02-04T03:17:00Z,2014-02-04
1402,SH,28,CB,1,S,68,5,NA,NA,NA,NA,NA,4.49,460,1,2014-02-04T03:17:00Z,2014-02-04
1402,SH,28,CB,1,S,72,8,NA,NA,NA,NA,NA,4.49,460,1,2014-02-04T03:17:00Z,2014-02-04
1402,SH,28,CB,1,S,261,1,NA,NA,NA,NA,NA,4.49,460,1,2014-02-04T03:17:00Z,2014-02-04
1402,SH,28,CB,1,S,288,6,NA,NA,NA,NA,NA,4.49,460,1,2014-02-04T03:17:00Z,2014-02-04
1402,SH,28,CB,1,S,301,1,NA,NA,NA,NA,NA,4.49,460,1,2014-02-04T03:17:00Z,2014-02-04
1402,SH,27,CB,1,S,683,11,NA,NA,NA,NA,NA,4.74,445.3,1,2014-02-03T22:42:00Z,2014-02-03
1402,SH,27,CB,1,S,952,1,NA,NA,NA,NA,NA,4.74,445.3,1,2014-02-03T22:42:00Z,2014-02-03
1402,SH,27,CB,1,S,68,14,NA,NA,NA,NA,NA,4.74,445.3,1,2014-02-03T22:42:00Z,2014-02-03
1402,SH,27,CB,1,S,72,36,NA,NA,NA,NA,NA,4.74,445.3,1,2014-02-03T22:42:00Z,2014-02-03
1402,SH,27,CB,1,S,310,1,NA,NA,NA,NA,NA,4.74,445.3,1,2014-02-03T22:42:00Z,2014-02-03
1402,SH,27,CB,1,S,260,2,NA,NA,NA,NA,NA,4.74,445.3,1,2014-02-03T22:42:00Z,2014-02-03
1402,SH,27,CB,1,S,261,2,NA,NA,NA,NA,NA,4.74,445.3,1,2014-02-03T22:42:00Z,2014-02-03
1402,SH,27,CB,1,S,288,2,NA,NA,NA,NA,NA,4.74,445.3,1,2014-02-03T22:42:00Z,2014-02-03
1402,SH,27,CB,1,S,296,1,NA,NA,NA,NA,NA,4.74,445.3,1,2014-02-03T22:42:00Z,2014-02-03
1402,SH,27,CB,1,S,924,2,NA,NA,NA,NA,NA,4.74,445.3,1,2014-02-03T22:42:00Z,2014-02-03
1402,SH,27,CB,1,S,31,9,NA,NA,NA,NA,NA,4.74,445.3,1,2014-02-03T22:42:00Z,2014-02-03
1402,SH,26,CB,1,S,72,18,NA,NA,NA,NA,NA,4.45,473.8,1,2014-02-03T19:26:00Z,2014-02-03
1402,SH,26,CB,1,S,31,1,NA,NA,NA,NA,NA,4.45,473.8,1,2014-02-03T19:26:00Z,2014-02-03
1402,SH,26,CB,1,S,901,1,NA,NA,NA,NA,NA,4.45,473.8,1,2014-02-03T19:26:00Z,2014-02-03
1402,SH,26,CB,1,S,925,2,NA,NA,NA,NA,NA,4.45,473.8,1,2014-02-03T19:26:00Z,2014-02-03
1402,SH,26,CB,1,S,292,3,NA,NA,NA,NA,NA,4.45,473.8,1,2014-02-03T19:26:00Z,2014-02-03
1402,SH,26,CB,1,S,288,4,NA,NA,NA,NA,NA,4.45,473.8,1,2014-02-03T19:26:00Z,2014-02-03
1402,SH,26,CB,1,S,260,2,NA,NA,NA,NA,NA,4.45,473.8,1,2014-02-03T19:26:00Z,2014-02-03
1402,SH,26,CB,1,S,84,1,NA,NA,NA,NA,NA,4.45,473.8,1,2014-02-03T19:26:00Z,2014-02-03
1402,SH,26,CB,1,S,68,8,NA,NA,NA,NA,NA,4.45,473.8,1,2014-02-03T19:26:00Z,2014-02-03
1402,SH,26,CB,1,S,686,1,NA,NA,NA,NA,NA,4.45,473.8,1,2014-02-03T19:26:00Z,2014-02-03
1402,SH,26,CB,1,S,683,9,NA,NA,NA,NA,NA,4.45,473.8,1,2014-02-03T19:26:00Z,2014-02-03
1402,SH,26,CB,1,S,93,1,NA,NA,NA,NA,NA,4.45,473.8,1,2014-02-03T19:26:00Z,2014-02-03
1402,SH,26,CB,1,S,796,1,NA,NA,NA,NA,NA,4.45,473.8,1,2014-02-03T19:26:00Z,2014-02-03
1402,SH,26,CB,1,S,121,1,NA,NA,NA,NA,NA,4.45,473.8,1,2014-02-03T19:26:00Z,2014-02-03
1402,SH,25,CB,1,S,2,1,NA,NA,NA,NA,NA,4.16,486.4,0.5,2014-02-03T03:25:00Z,2014-02-03
1402,SH,25,CB,1,S,339,1,NA,NA,NA,NA,NA,4.16,486.4,0.5,2014-02-03T03:25:00Z,2014-02-03
1402,SH,25,CB,1,S,683,3,NA,NA,NA,NA,NA,4.16,486.4,0.5,2014-02-03T03:25:00Z,2014-02-03
1402,SH,25,CB,1,S,288,2,NA,NA,NA,NA,NA,4.16,486.4,0.5,2014-02-03T03:25:00Z,2014-02-03
1402,SH,24,CB,1,S,72,1,NA,NA,NA,NA,NA,4.44,471.5,0.52,2014-02-02T22:13:00Z,2014-02-02
1402,SH,24,CB,1,S,261,1,NA,NA,NA,NA,NA,4.44,471.5,0.52,2014-02-02T22:13:00Z,2014-02-02
1402,SH,24,CB,1,S,226,1,NA,NA,NA,NA,NA,4.44,471.5,0.52,2014-02-02T22:13:00Z,2014-02-02
1402,SH,24,CB,1,S,288,2,NA,NA,NA,NA,NA,4.44,471.5,0.52,2014-02-02T22:13:00Z,2014-02-02
1402,SH,24,CB,1,S,925,1,NA,NA,NA,NA,NA,4.44,471.5,0.52,2014-02-02T22:13:00Z,2014-02-02
1402,SH,23,CB,1,S,228,1,NA,NA,NA,NA,NA,4.4,481.7,1,2014-02-02T15:38:00Z,2014-02-02
1402,SH,23,CB,1,S,239,1,NA,NA,NA,NA,NA,4.4,481.7,1,2014-02-02T15:38:00Z,2014-02-02
1402,SH,23,CB,1,S,261,1,NA,NA,NA,NA,NA,4.4,481.7,1,2014-02-02T15:38:00Z,2014-02-02
1402,SH,23,CB,1,S,288,3,NA,NA,NA,NA,NA,4.4,481.7,1,2014-02-02T15:38:00Z,2014-02-02
1402,SH,23,CB,1,S,296,2,NA,NA,NA,NA,NA,4.4,481.7,1,2014-02-02T15:38:00Z,2014-02-02
1402,SH,23,CB,1,S,336,1,NA,NA,NA,NA,NA,4.4,481.7,1,2014-02-02T15:38:00Z,2014-02-02
1402,SH,23,CB,1,S,382,1,NA,NA,NA,NA,NA,4.4,481.7,1,2014-02-02T15:38:00Z,2014-02-02
1402,SH,23,CB,1,S,84,1,NA,NA,NA,NA,NA,4.4,481.7,1,2014-02-02T15:38:00Z,2014-02-02
1402,SH,22,CB,1,S,252,1,NA,NA,NA,NA,NA,4.93,436.8,1,2014-02-02T07:56:00Z,2014-02-02
1402,SH,22,CB,1,S,261,1,NA,NA,NA,NA,NA,4.93,436.8,1,2014-02-02T07:56:00Z,2014-02-02
1402,SH,22,CB,1,S,312,1,NA,NA,NA,NA,NA,4.93,436.8,1,2014-02-02T07:56:00Z,2014-02-02
1402,SH,22,CB,1,S,296,3,NA,NA,NA,NA,NA,4.93,436.8,1,2014-02-02T07:56:00Z,2014-02-02
1402,SH,22,CB,1,S,292,3,NA,NA,NA,NA,NA,4.93,436.8,1,2014-02-02T07:56:00Z,2014-02-02
1402,SH,22,CB,1,S,288,2,NA,NA,NA,NA,NA,4.93,436.8,1,2014-02-02T07:56:00Z,2014-02-02
1402,SH,21,CB,1,S,296,2,NA,NA,NA,NA,NA,4.69,449.5,1,2014-02-02T02:15:00Z,2014-02-02
1402,SH,21,CB,1,S,161,1,NA,NA,NA,NA,NA,4.69,449.5,1,2014-02-02T02:15:00Z,2014-02-02
1402,SH,21,CB,1,S,103,1,NA,NA,NA,NA,NA,4.69,449.5,1,2014-02-02T02:15:00Z,2014-02-02
1402,SH,21,CB,1,S,93,1,NA,NA,NA,NA,NA,4.69,449.5,1,2014-02-02T02:15:00Z,2014-02-02
1402,SH,21,CB,1,S,2,1,NA,NA,NA,NA,NA,4.69,449.5,1,2014-02-02T02:15:00Z,2014-02-02
1402,SH,21,CB,1,S,84,3,NA,NA,NA,NA,NA,4.69,449.5,1,2014-02-02T02:15:00Z,2014-02-02
1402,SH,21,CB,1,S,78,1,NA,NA,NA,NA,NA,4.69,449.5,1,2014-02-02T02:15:00Z,2014-02-02
1402,SH,21,CB,1,S,382,1,NA,NA,NA,NA,NA,4.69,449.5,1,2014-02-02T02:15:00Z,2014-02-02
1402,SH,21,CB,1,S,923,6,NA,NA,NA,NA,NA,4.69,449.5,1,2014-02-02T02:15:00Z,2014-02-02
1402,SH,21,CB,1,S,260,1,NA,NA,NA,NA,NA,4.69,449.5,1,2014-02-02T02:15:00Z,2014-02-02
1402,SH,21,CB,1,S,288,4,NA,NA,NA,NA,NA,4.69,449.5,1,2014-02-02T02:15:00Z,2014-02-02
1402,SH,21,CB,1,S,239,2,NA,NA,NA,NA,NA,4.69,449.5,1,2014-02-02T02:15:00Z,2014-02-02
1402,SH,21,CB,1,S,68,1,NA,NA,NA,NA,NA,4.69,449.5,1,2014-02-02T02:15:00Z,2014-02-02
1402,SH,21,CB,1,S,261,1,NA,NA,NA,NA,NA,4.69,449.5,1,2014-02-02T02:15:00Z,2014-02-02
1402,SH,20,CB,1,S,68,2,NA,NA,NA,NA,NA,4.27,489.1,1,2014-02-01T19:48:00Z,2014-02-01
1402,SH,20,CB,1,S,103,1,NA,NA,NA,NA,NA,4.27,489.1,1,2014-02-01T19:48:00Z,2014-02-01
1402,SH,20,CB,1,S,84,2,NA,NA,NA,NA,NA,4.27,489.1,1,2014-02-01T19:48:00Z,2014-02-01
1402,SH,20,CB,1,S,2,2,NA,NA,NA,NA,NA,4.27,489.1,1,2014-02-01T19:48:00Z,2014-02-01
1402,SH,20,CB,1,S,296,4,NA,NA,NA,NA,NA,4.27,489.1,1,2014-02-01T19:48:00Z,2014-02-01
1402,SH,20,CB,1,S,292,5,NA,NA,NA,NA,NA,4.27,489.1,1,2014-02-01T19:48:00Z,2014-02-01
1402,SH,20,CB,1,S,288,5,NA,NA,NA,NA,NA,4.27,489.1,1,2014-02-01T19:48:00Z,2014-02-01
1402,SH,20,CB,1,S,156,1,NA,NA,NA,NA,NA,4.27,489.1,1,2014-02-01T19:48:00Z,2014-02-01
1402,SH,20,CB,1,S,239,6,NA,NA,NA,NA,NA,4.27,489.1,1,2014-02-01T19:48:00Z,2014-02-01
1402,SH,20,CB,1,S,226,1,NA,NA,NA,NA,NA,4.27,489.1,1,2014-02-01T19:48:00Z,2014-02-01
1402,SH,20,CB,1,S,107,1,NA,NA,NA,NA,NA,4.27,489.1,1,2014-02-01T19:48:00Z,2014-02-01
1402,SH,20,CB,1,S,94,1,NA,NA,NA,NA,NA,4.27,489.1,1,2014-02-01T19:48:00Z,2014-02-01
1402,SH,20,CB,1,S,923,1,NA,NA,NA,NA,NA,4.27,489.1,1,2014-02-01T19:48:00Z,2014-02-01
1402,SH,20,CB,1,S,339,1,NA,NA,NA,NA,NA,4.27,489.1,1,2014-02-01T19:48:00Z,2014-02-01
1402,SH,19,CB,1,S,2,1,NA,NA,NA,NA,NA,4.61,470,1,2014-02-01T13:16:00Z,2014-02-01
1402,SH,19,CB,1,S,288,2,NA,NA,NA,NA,NA,4.61,470,1,2014-02-01T13:16:00Z,2014-02-01
1402,SH,19,CB,1,S,296,2,NA,NA,NA,NA,NA,4.61,470,1,2014-02-01T13:16:00Z,2014-02-01
1402,SH,19,CB,1,S,215,1,NA,NA,NA,NA,NA,4.61,470,1,2014-02-01T13:16:00Z,2014-02-01
1402,SH,19,CB,1,S,260,2,NA,NA,NA,NA,NA,4.61,470,1,2014-02-01T13:16:00Z,2014-02-01
1402,SH,18,CB,1,S,76,1,NA,NA,NA,NA,NA,4.4,481,1,2014-02-01T06:31:00Z,2014-02-01
1402,SH,18,CB,1,S,288,4,NA,NA,NA,NA,NA,4.4,481,1,2014-02-01T06:31:00Z,2014-02-01
1402,SH,18,CB,1,S,2,1,NA,NA,NA,NA,NA,4.4,481,1,2014-02-01T06:31:00Z,2014-02-01
1402,SH,18,CB,1,S,310,1,NA,NA,NA,NA,NA,4.4,481,1,2014-02-01T06:31:00Z,2014-02-01
1402,SH,18,CB,1,S,317,1,NA,NA,NA,NA,NA,4.4,481,1,2014-02-01T06:31:00Z,2014-02-01
1402,SH,18,CB,1,S,215,1,NA,NA,NA,NA,NA,4.4,481,1,2014-02-01T06:31:00Z,2014-02-01
1402,SH,18,CB,1,S,301,6,NA,NA,NA,NA,NA,4.4,481,1,2014-02-01T06:31:00Z,2014-02-01
1402,SH,18,CB,1,S,296,3,NA,NA,NA,NA,NA,4.4,481,1,2014-02-01T06:31:00Z,2014-02-01
1402,SH,18,CB,1,S,239,5,NA,NA,NA,NA,NA,4.4,481,1,2014-02-01T06:31:00Z,2014-02-01
1402,SH,18,CB,1,S,78,10,NA,NA,NA,NA,NA,4.4,481,1,2014-02-01T06:31:00Z,2014-02-01
1402,SH,18,CB,1,S,226,1,NA,NA,NA,NA,NA,4.4,481,1,2014-02-01T06:31:00Z,2014-02-01
1402,SH,18,CB,1,S,93,4,NA,NA,NA,NA,NA,4.4,481,1,2014-02-01T06:31:00Z,2014-02-01
1402,SH,17,CB,1,S,76,1,NA,NA,NA,NA,NA,4.48,467.9,1,2014-02-01T00:00:00Z,2014-02-01
1402,SH,17,CB,1,S,2,1,NA,NA,NA,NA,NA,4.48,467.9,1,2014-02-01T00:00:00Z,2014-02-01
1402,SH,17,CB,1,S,239,1,NA,NA,NA,NA,NA,4.48,467.9,1,2014-02-01T00:00:00Z,2014-02-01
1402,SH,17,CB,1,S,226,4,NA,NA,NA,NA,NA,4.48,467.9,1,2014-02-01T00:00:00Z,2014-02-01
1402,SH,17,CB,1,S,151,1,NA,NA,NA,NA,NA,4.48,467.9,1,2014-02-01T00:00:00Z,2014-02-01
1402,SH,17,CB,1,S,105,1,NA,NA,NA,NA,NA,4.48,467.9,1,2014-02-01T00:00:00Z,2014-02-01
1402,SH,17,CB,1,S,101,1,NA,NA,NA,NA,NA,4.48,467.9,1,2014-02-01T00:00:00Z,2014-02-01
1402,SH,17,CB,1,S,93,13,NA,NA,NA,NA,NA,4.48,467.9,1,2014-02-01T00:00:00Z,2014-02-01
1402,SH,17,CB,1,S,260,3,NA,NA,NA,NA,NA,4.48,467.9,1,2014-02-01T00:00:00Z,2014-02-01
1402,SH,17,CB,1,S,78,2,NA,NA,NA,NA,NA,4.48,467.9,1,2014-02-01T00:00:00Z,2014-02-01
1402,SH,17,CB,1,S,261,1,NA,NA,NA,NA,NA,4.48,467.9,1,2014-02-01T00:00:00Z,2014-02-01
1402,SH,17,CB,1,S,273,1,NA,NA,NA,NA,NA,4.48,467.9,1,2014-02-01T00:00:00Z,2014-02-01
1402,SH,17,CB,1,S,296,4,NA,NA,NA,NA,NA,4.48,467.9,1,2014-02-01T00:00:00Z,2014-02-01
1402,SH,17,CB,1,S,288,5,NA,NA,NA,NA,NA,4.48,467.9,1,2014-02-01T00:00:00Z,2014-02-01
1402,SH,17,CB,1,S,301,2,NA,NA,NA,NA,NA,4.48,467.9,1,2014-02-01T00:00:00Z,2014-02-01
1402,SH,17,CB,1,S,215,2,NA,NA,NA,NA,NA,4.48,467.9,1,2014-02-01T00:00:00Z,2014-02-01
1402,SH,16,CB,1,S,151,3,NA,NA,NA,NA,NA,4.45,478.9,1,2014-01-31T18:00:00Z,2014-01-31
1402,SH,16,CB,1,S,261,3,NA,NA,NA,NA,NA,4.45,478.9,1,2014-01-31T18:00:00Z,2014-01-31
1402,SH,16,CB,1,S,296,2,NA,NA,NA,NA,NA,4.45,478.9,1,2014-01-31T18:00:00Z,2014-01-31
1402,SH,16,CB,1,S,288,8,NA,NA,NA,NA,NA,4.45,478.9,1,2014-01-31T18:00:00Z,2014-01-31
1402,SH,16,CB,1,S,93,7,NA,NA,NA,NA,NA,4.45,478.9,1,2014-01-31T18:00:00Z,2014-01-31
1402,SH,16,CB,1,S,76,2,NA,NA,NA,NA,NA,4.45,478.9,1,2014-01-31T18:00:00Z,2014-01-31
1402,SH,16,CB,1,S,78,2,NA,NA,NA,NA,NA,4.45,478.9,1,2014-01-31T18:00:00Z,2014-01-31
1402,SH,16,CB,1,S,816,1,NA,NA,NA,NA,NA,4.45,478.9,1,2014-01-31T18:00:00Z,2014-01-31
1402,SH,16,CB,1,S,301,2,NA,NA,NA,NA,NA,4.45,478.9,1,2014-01-31T18:00:00Z,2014-01-31
1402,SH,16,CB,1,S,292,1,NA,NA,NA,NA,NA,4.45,478.9,1,2014-01-31T18:00:00Z,2014-01-31
1402,SH,16,CB,1,S,239,4,NA,NA,NA,NA,NA,4.45,478.9,1,2014-01-31T18:00:00Z,2014-01-31
1402,SH,16,CB,1,S,121,1,NA,NA,NA,NA,NA,4.45,478.9,1,2014-01-31T18:00:00Z,2014-01-31
1402,SH,16,CB,1,S,161,3,NA,NA,NA,NA,NA,4.45,478.9,1,2014-01-31T18:00:00Z,2014-01-31
1402,SH,16,CB,1,S,226,2,NA,NA,NA,NA,NA,4.45,478.9,1,2014-01-31T18:00:00Z,2014-01-31
1402,SH,16,CB,1,S,71,1,NA,NA,NA,NA,NA,4.45,478.9,1,2014-01-31T18:00:00Z,2014-01-31
1402,SH,15,CB,1,S,76,1,NA,NA,NA,NA,NA,4.4,484.8,1,2014-01-31T11:56:00Z,2014-01-31
1402,SH,15,CB,1,S,288,2,NA,NA,NA,NA,NA,4.4,484.8,1,2014-01-31T11:56:00Z,2014-01-31
1402,SH,15,CB,1,S,261,2,NA,NA,NA,NA,NA,4.4,484.8,1,2014-01-31T11:56:00Z,2014-01-31
1402,SH,15,CB,1,S,239,5,NA,NA,NA,NA,NA,4.4,484.8,1,2014-01-31T11:56:00Z,2014-01-31
1402,SH,15,CB,1,S,78,2,NA,NA,NA,NA,NA,4.4,484.8,1,2014-01-31T11:56:00Z,2014-01-31
1402,SH,15,CB,1,S,226,1,NA,NA,NA,NA,NA,4.4,484.8,1,2014-01-31T11:56:00Z,2014-01-31
1402,SH,15,CB,1,S,161,1,NA,NA,NA,NA,NA,4.4,484.8,1,2014-01-31T11:56:00Z,2014-01-31
1402,SH,15,CB,1,S,301,1,NA,NA,NA,NA,NA,4.4,484.8,1,2014-01-31T11:56:00Z,2014-01-31
1402,SH,15,CB,1,S,296,5,NA,NA,NA,NA,NA,4.4,484.8,1,2014-01-31T11:56:00Z,2014-01-31
1402,SH,14,CB,1,S,252,1,NA,NA,NA,NA,NA,4.36,474.1,1,2014-01-31T05:55:00Z,2014-01-31
1402,SH,14,CB,1,S,93,5,NA,NA,NA,NA,NA,4.36,474.1,1,2014-01-31T05:55:00Z,2014-01-31
1402,SH,14,CB,1,S,161,1,NA,NA,NA,NA,NA,4.36,474.1,1,2014-01-31T05:55:00Z,2014-01-31
1402,SH,14,CB,1,S,121,1,NA,NA,NA,NA,NA,4.36,474.1,1,2014-01-31T05:55:00Z,2014-01-31
1402,SH,14,CB,1,S,226,7,NA,NA,NA,NA,NA,4.36,474.1,1,2014-01-31T05:55:00Z,2014-01-31
1402,SH,14,CB,1,S,239,8,NA,NA,NA,NA,NA,4.36,474.1,1,2014-01-31T05:55:00Z,2014-01-31
1402,SH,14,CB,1,S,261,1,NA,NA,NA,NA,NA,4.36,474.1,1,2014-01-31T05:55:00Z,2014-01-31
1402,SH,14,CB,1,S,288,5,NA,NA,NA,NA,NA,4.36,474.1,1,2014-01-31T05:55:00Z,2014-01-31
1402,SH,14,CB,1,S,296,8,NA,NA,NA,NA,NA,4.36,474.1,1,2014-01-31T05:55:00Z,2014-01-31
1402,SH,14,CB,1,S,301,1,NA,NA,NA,NA,NA,4.36,474.1,1,2014-01-31T05:55:00Z,2014-01-31
1402,SH,14,CB,1,S,215,1,NA,NA,NA,NA,NA,4.36,474.1,1,2014-01-31T05:55:00Z,2014-01-31
1402,SH,14,CB,1,S,923,1,NA,NA,NA,NA,NA,4.36,474.1,1,2014-01-31T05:55:00Z,2014-01-31
1402,SH,14,CB,1,S,78,2,NA,NA,NA,NA,NA,4.36,474.1,1,2014-01-31T05:55:00Z,2014-01-31
1402,SH,13,CB,1,S,260,3,NA,NA,NA,NA,NA,4.35,486,1,2014-01-31T00:01:00Z,2014-01-31
1402,SH,13,CB,1,S,78,2,NA,NA,NA,NA,NA,4.35,486,1,2014-01-31T00:01:00Z,2014-01-31
1402,SH,13,CB,1,S,93,1,NA,NA,NA,NA,NA,4.35,486,1,2014-01-31T00:01:00Z,2014-01-31
1402,SH,13,CB,1,S,103,2,NA,NA,NA,NA,NA,4.35,486,1,2014-01-31T00:01:00Z,2014-01-31
1402,SH,13,CB,1,S,104,1,NA,NA,NA,NA,NA,4.35,486,1,2014-01-31T00:01:00Z,2014-01-31
1402,SH,13,CB,1,S,196,1,NA,NA,NA,NA,NA,4.35,486,1,2014-01-31T00:01:00Z,2014-01-31
1402,SH,13,CB,1,S,226,2,NA,NA,NA,NA,NA,4.35,486,1,2014-01-31T00:01:00Z,2014-01-31
1402,SH,13,CB,1,S,239,1,NA,NA,NA,NA,NA,4.35,486,1,2014-01-31T00:01:00Z,2014-01-31
1402,SH,13,CB,1,S,261,1,NA,NA,NA,NA,NA,4.35,486,1,2014-01-31T00:01:00Z,2014-01-31
1402,SH,13,CB,1,S,288,1,NA,NA,NA,NA,NA,4.35,486,1,2014-01-31T00:01:00Z,2014-01-31
1402,SH,13,CB,1,S,296,5,NA,NA,NA,NA,NA,4.35,486,1,2014-01-31T00:01:00Z,2014-01-31
1402,SH,13,CB,1,S,301,1,NA,NA,NA,NA,NA,4.35,486,1,2014-01-31T00:01:00Z,2014-01-31
1402,SH,13,CB,1,S,336,1,NA,NA,NA,NA,NA,4.35,486,1,2014-01-31T00:01:00Z,2014-01-31
1402,SH,13,CB,1,S,215,1,NA,NA,NA,NA,NA,4.35,486,1,2014-01-31T00:01:00Z,2014-01-31
1402,SH,13,CB,1,S,367,1,NA,NA,NA,NA,NA,4.35,486,1,2014-01-31T00:01:00Z,2014-01-31
1402,SH,12,CB,1,S,93,6,NA,NA,NA,NA,NA,4.65,460.2,1,2014-01-30T17:54:00Z,2014-01-30
1402,SH,12,CB,1,S,296,1,NA,NA,NA,NA,NA,4.65,460.2,1,2014-01-30T17:54:00Z,2014-01-30
1402,SH,12,CB,1,S,261,4,NA,NA,NA,NA,NA,4.65,460.2,1,2014-01-30T17:54:00Z,2014-01-30
1402,SH,12,CB,1,S,273,1,NA,NA,NA,NA,NA,4.65,460.2,1,2014-01-30T17:54:00Z,2014-01-30
1402,SH,12,CB,1,S,103,1,NA,NA,NA,NA,NA,4.65,460.2,1,2014-01-30T17:54:00Z,2014-01-30
1402,SH,12,CB,1,S,260,1,NA,NA,NA,NA,NA,4.65,460.2,1,2014-01-30T17:54:00Z,2014-01-30
1402,SH,12,CB,1,S,288,3,NA,NA,NA,NA,NA,4.65,460.2,1,2014-01-30T17:54:00Z,2014-01-30
1402,SH,12,CB,1,S,84,1,NA,NA,NA,NA,NA,4.65,460.2,1,2014-01-30T17:54:00Z,2014-01-30
1402,SH,12,CB,1,S,239,1,NA,NA,NA,NA,NA,4.65,460.2,1,2014-01-30T17:54:00Z,2014-01-30
1402,SH,11,CB,1,S,68,1,NA,NA,NA,NA,NA,3.98,520.6,1,2014-01-30T11:46:00Z,2014-01-30
1402,SH,11,CB,1,S,107,2,NA,NA,NA,NA,NA,3.98,520.6,1,2014-01-30T11:46:00Z,2014-01-30
1402,SH,11,CB,1,S,292,1,NA,NA,NA,NA,NA,3.98,520.6,1,2014-01-30T11:46:00Z,2014-01-30
1402,SH,11,CB,1,S,288,3,NA,NA,NA,NA,NA,3.98,520.6,1,2014-01-30T11:46:00Z,2014-01-30
1402,SH,11,CB,1,S,688,1,NA,NA,NA,NA,NA,3.98,520.6,1,2014-01-30T11:46:00Z,2014-01-30
1402,SH,11,CB,1,S,239,1,NA,NA,NA,NA,NA,3.98,520.6,1,2014-01-30T11:46:00Z,2014-01-30
1402,SH,11,CB,1,S,684,1,NA,NA,NA,NA,NA,3.98,520.6,1,2014-01-30T11:46:00Z,2014-01-30
1402,SH,10,CB,1,S,683,12,NA,NA,NA,NA,NA,4.35,478,1,2014-01-30T07:46:00Z,2014-01-30
1402,SH,10,CB,1,S,239,2,NA,NA,NA,NA,NA,4.35,478,1,2014-01-30T07:46:00Z,2014-01-30
1402,SH,10,CB,1,S,261,6,NA,NA,NA,NA,NA,4.35,478,1,2014-01-30T07:46:00Z,2014-01-30
1402,SH,10,CB,1,S,288,2,NA,NA,NA,NA,NA,4.35,478,1,2014-01-30T07:46:00Z,2014-01-30
1402,SH,10,CB,1,S,292,1,NA,NA,NA,NA,NA,4.35,478,1,2014-01-30T07:46:00Z,2014-01-30
1402,SH,10,CB,1,S,2,1,NA,NA,NA,NA,NA,4.35,478,1,2014-01-30T07:46:00Z,2014-01-30
1402,SH,9,CB,1,S,239,1,NA,NA,NA,NA,NA,4.31,484.7,1,2014-01-30T03:56:00Z,2014-01-30
1402,SH,9,CB,1,S,68,2,NA,NA,NA,NA,NA,4.31,484.7,1,2014-01-30T03:56:00Z,2014-01-30
1402,SH,9,CB,1,S,261,1,NA,NA,NA,NA,NA,4.31,484.7,1,2014-01-30T03:56:00Z,2014-01-30
1402,SH,9,CB,1,S,288,5,NA,NA,NA,NA,NA,4.31,484.7,1,2014-01-30T03:56:00Z,2014-01-30
1402,SH,9,CB,1,S,292,3,NA,NA,NA,NA,NA,4.31,484.7,1,2014-01-30T03:56:00Z,2014-01-30
1402,SH,9,CB,1,S,923,1,NA,NA,NA,NA,NA,4.31,484.7,1,2014-01-30T03:56:00Z,2014-01-30
1402,SH,9,CB,1,S,2,1,NA,NA,NA,NA,NA,4.31,484.7,1,2014-01-30T03:56:00Z,2014-01-30
1402,SH,9,CB,1,S,683,1,NA,NA,NA,NA,NA,4.31,484.7,1,2014-01-30T03:56:00Z,2014-01-30
1402,SH,8,CB,1,S,683,8,NA,NA,NA,NA,NA,4.77,437.7,1,2014-01-29T23:44:00Z,2014-01-29
1402,SH,8,CB,1,S,296,1,NA,NA,NA,NA,NA,4.77,437.7,1,2014-01-29T23:44:00Z,2014-01-29
